tanggal,judul,narasi,author,label
"detikNewsKamis, 18 Jan 2024 01:11 WIB",Wabendum Golkar Nilai Isu Pemakzulan Jokowi Berlebihan dan Naif,Wabendum Partai Golkar Haryara Tambunan bicara terkait mencuatnya isu pemakzulan Presiden Jokowi. Dia menilai isu tersebut terlalu naif dan berlebihan.,detikNews,1
"detikBaliRabu, 17 Jan 2024 18:41 WIB","Banyak Diprotes, Kenaikan Pajak Hiburan Jadi 40-75 Persen Ditunda",Menko Marvest Luhut Pandjaitan akan menunda penerapan kenaikan pajak hiburan menjadi 40 sampai 75 persen.,detikBali,1
"detikHealthRabu, 17 Jan 2024 18:33 WIB","Angka Kelahiran Jeblok, Populasi China Menyusut 2 Tahun Berturut-turut","Populasi China semakin menyusut selama dua tahun berturut-turut. Jumlah penduduk pada 2023 berkurang 2,08 juta warga menjadi total 1,4 miliar orang.",detikHealth,1
"detikNewsRabu, 17 Jan 2024 17:31 WIB",Bamsoet Apresiasi Kehadiran Parle Senayan Serap Ratusan Tenaga Kerja,Kehadiran Parle Senayan Resto and Cafe yang menyerap 300-an lebih tenaga kerja semakin menyemarakkan industri makanan dan minuman.,detikNews,1
"detikNewsRabu, 17 Jan 2024 17:27 WIB",Fahira Idris Harap Isu Ketahanan Bencana Diangkat di Debat Keempat Pilpres,Anggota DPD RI Dapil DKI Jakarta Fahira Idris menyoroti isu ketahanan bencana yang tidak menjadi subtema dalam debat Capres-Cawapres Pilpres 2024.,detikNews,1
"detikInetRabu, 17 Jan 2024 17:15 WIB",Teknologi yang Bikin Sistem Tiket KAI Moncer,PT Kereta Api Indonesia (KAI) telah melakukan migrasi beban kerja sistem tiket kereta api on premise miliknya menggunakan solusi dari Oracle. Apa dampaknya?,detikInet,1
"detikPropertiRabu, 17 Jan 2024 17:06 WIB",4 Alasan Mengapa Gedung Kantor Sulit Disulap Jadi Apartemen,berikut ini adalah 4 alasan mengapa gedung kantor sulit diubah menjadi perumahan/apartemen.,detikProperti,1
"detikOtoRabu, 17 Jan 2024 17:05 WIB",Penjualan Motor di Indonesia Lepas Landas tapi Ekspor Kok Turun?,"Penjualan motor di Indonesia naik, tapi angka ekspor malah turun. Kenapa demikian?",detikOto,1
"detikTravelRabu, 17 Jan 2024 16:35 WIB","Pariwisata Belum Pulih, Pengusaha Malah Ditambahi Pajak Hiburan 40%","Pengusaha tempat hiburan dan spa di Bali tengah resah. Pemerintah menaikkan pajak hiburan jadi 40 hingga 75%. Pariwisata belum pulih, eh ada masalah baru lagi.",detikTravel,1
"detikTravelRabu, 17 Jan 2024 16:05 WIB","Berat! Pajak Hiburan 40-75 %, Traveler ke Spa atau Karaoke Bayar Lebih Mahal",Tarif minimal pajak hiburan ditetapkan naik menjadi 40% dan paling tinggi 75%. Pelanggan harus membayar lebih mahal nantinya.,detikTravel,1
"detikPropertiRabu, 17 Jan 2024 15:45 WIB","AS Krisis Rumah hingga Mau Sulap Gedung Kantor Jadi Apartemen, Emang Bisa?","Lantas, apakah bisa mengubah kantor menjadi rumah/apartemen?",detikProperti,1
"detikFinanceRabu, 17 Jan 2024 15:35 WIB","Antusiasme Wirausaha Muda Mandiri, Ada Bekal-Pesan buat Calon Pengusaha","WMM 2023 dibagi 4 kategori bisnis, yaitu kategori Boga, Sosial, Teknologi dan Kreatif. Finalis yang terpilih mengikuti penilaian di Surabaya selama sepekan.",detikFinance,1
"detikBaliRabu, 17 Jan 2024 15:21 WIB",Kunjungan Turis ke Tanah Lot Masih Normal meski Harga Tiket Naik,"Harga tiket masuk objek wisata Tanah Lot, Tabanan, Bali, naik sejak 1 Januari 2024. Kenaikan tersebut diklaim tak berpengaruh terhadap kunjungan wisatawan.",detikBali,1
"detikNewsRabu, 17 Jan 2024 14:29 WIB","Pascapandemi, Populasi di China Terus Menyusut",Penurunan tingkat kelahiran dan kematian akibat Covid-19 telah menyebabkan menurunnya populasi China lebih dari dua juta jiwa.,detikNews,1
"detikJatimRabu, 17 Jan 2024 13:17 WIB",17 Contoh Teks Debat dengan Berbagai Tema,"Teks debat berisi bahasan topik tertentu dari sudut pandang berbeda, yang menjabarkan argumen masing-masing pihak. Berikut contoh teks debat!",detikJatim,1
"detikBaliRabu, 17 Jan 2024 13:02 WIB","Pariwisata Belum Pulih, Pengusaha Hiburan Terbebani Kenaikan Pajak Hiburan",Pariwisata di Bali belum pulih seusai pandemi COVID-19. Para pengusaha hiburan keberatan dengan kenaikan pajak hiburan 40-75 persen. Mengajukan judicial review.,detikBali,1
"detikJabarRabu, 17 Jan 2024 12:49 WIB","Summarecon Mall Bandung Bakal Diresmikan, Perkembangan Kawasan Timur Makin Pesat",Summarecon Mall Bandung (Summaba) mulai dibuka pada 18 Januari 2024. Diharapkan kehadiran Summaba bisa meninggatkan perekonomian di kawasan Bandung Timur.,detikJabar,1
"detikFinanceRabu, 17 Jan 2024 12:07 WIB","China Tiba-tiba Terbitkan Surat Utang Jumbo Rp 2.174 Triliun, Untuk Apa?","China berencana menerbitkan utang baru bernilai Rp 2.174 triliun, penerbitan obligasi oleh China ini jarang terjadi.",detikFinance,1
"detikTravelRabu, 17 Jan 2024 11:35 WIB","Mencari Suaka di Bali, WN Venezuela Dipulangkan ke Negaranya","Seorang warga negara (WN) Venezuela berinsial SEBM dideportasi dari Bali. Dia sempat kuliah di Bali, tapi berujung mencari suaka. Akhirnya ia dipulangkan.",detikTravel,1
"detikFinanceRabu, 17 Jan 2024 11:19 WIB","Emiten Sarung Tangan Targetkan Laba Rp 250 M, Ini Caranya",MARK memperkirakan pendapatan 2024 sebesar Rp 800 miliar. Sementara laba bersih diproyeksikan Rp 250 miliar.,detikFinance,1
"detikTravelRabu, 17 Jan 2024 11:03 WIB","PHRI Jabar Tolak Pajak Hiburan 40 Persen, Hambat Kemajuan Wisata",Ketua PHRI Jawa Barat Herman Muchtar keberatan dengan kenaikan pajak hiburan menjadi 40 persen. Dia menilai itu akan mempengaruhi pariwisata Jabar.,detikTravel,1
"detikHealthRabu, 17 Jan 2024 11:01 WIB",Bos WHO dan Pakar Kesehatan Dunia Ngumpul Bahas Ancaman Disease X,Bos WHO dan para pakar dunia berkumpul di Forum Ekonomi Dunia tahunan di Swiss. Mereka membahas terkait ancaman disease X di dunia. Bagaimana sorotannya?,detikHealth,1
"detikFinanceRabu, 17 Jan 2024 10:21 WIB","Diminati China-AS, RI Ekspor Rempah-rempah 148 Ribu Ton",Indonesia dikenal dengan salah satu kekayaannya yaitu rempah-rempah hingga diminati pasar global.,detikFinance,1
"detikTravelRabu, 17 Jan 2024 09:42 WIB","Pajak Hiburan Naik 40%, Hotman Paris hingga Inul Menolak Keras",Kenaikan pajak hiburan ditolak berbagai pengusaha hiburan dan pariwisata. Dari Hotman Paris sampai Inul Daratista pun menolak keras kenaikan pajak itu.,detikTravel,1
"detikHealthRabu, 17 Jan 2024 08:39 WIB","Kisah Bocah Idap Penyakit Liver Stadium Akhir, Bagikan Brosur untuk Cari Donor",Seorang bocah laki-laki asal Malaysia mengidap penyakit liver stadium akhir dan membutuhkan donor hati. Ia membagikan brosur di jalanan demi mendapatkan donor.,detikHealth,1
"detikJabarSelasa, 16 Jan 2024 23:00 WIB",Protes Keras PHRI Jabar soal Pajak Hiburan 40-75 Persen,PHRI Jabar memprotes kebijakan pemerintah menaikkan Pajak Barang dan Jasa Tertentu (PBJT) mulai Januari 2024.,detikJabar,1
"detikOtoSelasa, 16 Jan 2024 19:30 WIB","Banyak Merek Baru, Kenapa Penjualan Mobil di RI Mentok 1 Jutaan Unit?",Penjualan mobil dalam di Indonesia dalam satu dekade terakhir stagnan di angka satu juta unit. Kenapa demikian?,detikOto,1
"detikSumbagselSelasa, 16 Jan 2024 19:20 WIB","Wisman ke Sumsel Hanya 385 Orang, Penerbangan Internasional Dibuka April","Jumlah wisman yang berkunjung ke Sumsel tahun 2023 tercatat 385 orang. Dengan akan dibukanya kembali penerbangan internasional, diharapkan wisman ke Sumsel naik",detikSumbagsel,1
"detikFinanceSelasa, 16 Jan 2024 18:34 WIB","Pengusaha Rugi Seperti Inul Bisa Ajukan Keringanan Pajak Hiburan, Ini Syaratnya","Dalam kondisi tertentu, pemerintah daerah dapat memberikan insentif fiskal kepada pelaku usaha di daerahnya.",detikFinance,1
"detikNewsSelasa, 16 Jan 2024 18:22 WIB",Fadel Muhammad Dorong Pengembangan Pertanian-Perikanan Masuk RPJPD Bali,Fadel Muhammad mendorong agar RPJPD Bali tidak hanya fokus pada sektor pariwisata yang memang sudah baik.,detikNews,1
"detikNewsSelasa, 16 Jan 2024 18:15 WIB","Penumpang TransJ Capai 1,1 Juta Per Hari pada 2023, Total Naik 47%",PT Transportasi Jakarta (TransJakarta) mengungkapkan hasil kinerjanya selama 2023.,detikNews,1
"detikBaliSelasa, 16 Jan 2024 14:56 WIB","Dari Pelajar Menjadi Pencari Suaka, Warga Venezuela Dipulangkan","Seorang warga Venezuela, SEBM, dipulangkan Senin, (15/1/2024). Pria berusia 26 tahun itu sempat belajar di Universitas Udayana dan menjadi pencari suaka.",detikBali,1
"detikSumutSelasa, 16 Jan 2024 13:23 WIB","Pajak Hiburan Naik 40-75 Persen, Begini Respons PHRI Kepri",Kenaikan pajak hiburan sebesar 40 persen dan maksimal 75 persen dipertanyakan PHRI Kepri. Dikhawatirkan kenaikan itu berimbas terhadap animo wisatawan ke Kepri.,detikSumut,1
"detikTravelSelasa, 16 Jan 2024 13:15 WIB",PUD Pembangunan Medan Bantah Tunggak Gaji Pegawai Medan Zoo,Kinerja PUD Pembangunan disorot setelah rangkaian kematian harimau di Medan Zoo dan pegawai tidak digaji. Pjs Dirut PUD Pembangunan Bambang Hendarto membantah.,detikTravel,1
"detikNewsSelasa, 16 Jan 2024 11:44 WIB",4 Fakta Pipa Gas Meledak di Medan yang Lukai 1 Warga,"Ledakan terjadi di Rumah Makan Famili, Jalan Sisingamangaraja, Medan. Pipa gas PGN bocor dan meledak hingga melukai seorang warga. Penyebab masih diselidiki.",detikNews,1
"detikFinanceSelasa, 16 Jan 2024 10:48 WIB","Baja dari Bekasi 'Terbang' ke Kanada, Nilainya Tembus Rp 31 Miliar!",Kemenperin mencatat industri logam dasar jadi salah satu subsektor manufaktur yang memiliki kinerja baik di tengah perlambatan ekonomi global.,detikFinance,1
"detikHealthSelasa, 16 Jan 2024 09:30 WIB","Terkejutnya Perawat saat Kena Kanker Paru Stadium 4, Sudah Menyebar ke Tulang","Seorang perawat di Texas, AS, menceritakan perjuangannya melawan kanker paru stadium 4 yang diidapnya. Ia sempat menjadi bahan uji klinis untuk obat kanker.",detikHealth,1
"detikHealthSelasa, 16 Jan 2024 07:30 WIB","Viral Tren Kasus Kasus TBC di RI 'Ngegas', Kemenkes Angkat Bicara",Viral di media sosial tangkapan layar yang menunjukkan kasus TBC di Indonesia yang naik tajam. Begini tanggapan Kemenkes RI.,detikHealth,1
"detikHotSelasa, 16 Jan 2024 07:05 WIB",Curhat Rhea Chakraborty Selama Mendekam di Penjara,"Rhea Chakraborty mendekam dipenjara setelah kematian kekasihnya, Sushant Singh Rajput. Ia pun membagi cerita selama mendekam di sana.",detikHot,1
"detikJabarSelasa, 16 Jan 2024 06:30 WIB",Pengakuan Thierry Henry Alami Depresi Panjang,"Thierry Henry dikenal sebagai salah satu legenda terbaik di sepakbola, terutama di Arsenal dan Prancis. Namun usai karier gemilangnya, Henry ternyata depresi.",detikJabar,1
"detikTravelSelasa, 16 Jan 2024 05:02 WIB","Pajak Hiburan Naik Jadi 40 Persen, Solo sampai Bali, Hotman hingga Inul Menolak","Kenaikan pajak hiburan ditolak berbagai pengusaha hiburan dan pariwisata. Hotel hingga spa di Solo dan Bali, juga Hotman Paris dan Inul Daratista keberatan.",detikTravel,1
"detikJabarSelasa, 16 Jan 2024 03:00 WIB",Temuan Menarik soal Jejak Kaki Burung Berumur 120 Juta Tahun,Sepasang suami-istri di Australia menemukan jejak kaki burung berumur ratusan juta tahun. Hal itu ditemukan saat pandemi COVID-19.,detikJabar,1
"detikSumutSelasa, 16 Jan 2024 03:00 WIB","Kasus Perselingkuhannya Terbongkar, Kyle Walker Minta Maaf ke Istri","Skandal perselingkuhan bek Manchester City, Kyle Walker, terbongkar. Dia lalu meminta maaf kepada istrinya, Annie Kilner terkait hal tersebut.",detikSumut,1
"detikNewsSenin, 15 Jan 2024 22:57 WIB","Kunjungi Pabrik Garmen di Banjarnegara, Ganjar Nilai Ekonomi Belum Pulih 100%",Ganjar menyambangi pabrik garmen di Banjarnegara. Ganjar mengatakan perusahaan bertahan dalam kondisi ekonomi yang belum pulih 100 persen.,detikNews,1
"detikJatengSenin, 15 Jan 2024 20:47 WIB","Kunjungi Pabrik Garmen di Banjarnegara, Ganjar Tanya soal Pungli",Ganjar melakukan dialog dengan pemilik dan buruh di pabrik garmen Banjarnegara.,detikJateng,1
"detikJatengSenin, 15 Jan 2024 20:22 WIB","Pajak Hiburan Naik 40-75 Persen, PHRI Solo: Berguguran Nanti Satu Demi Satu",Pemerintah menetapkan kenaikan pajak barang dan jasa tertentu untuk jasa hiburan 40% dan maksimal 75%. Begini respons Ketua Perhimpunan Hotel dan Restoran Solo.,detikJateng,1
"detikJabarSenin, 15 Jan 2024 20:15 WIB",Toserba di Sukabumi soal Hoaks Diskon-Isu Tutup Permanen,Pihak manajemen Toserba Tiara di Kota Sukabumi akhirnya buka suara terkait isu diskon besar-besaran sebelum operasional ditutup permanen.,detikJabar,1
"detikBaliSenin, 15 Jan 2024 17:38 WIB","Polemik Pajak Hiburan 40 Persen, PHRI Bali Ingatkan Thailand Saingan Berat",PHRI Bali mengingatkan pemerintah agar berhati-hati mengambil kebijakan pajak hiburan yang belakangan menjadi polemik dan membandingkannya dengan Thailand.,detikBali,1
"detikNewsSenin, 15 Jan 2024 17:03 WIB","Gaza, Ukraina, AI Jadi Perhatian Utama di Davos 2024",Konferensi Ekonomi Dunia World Econimic Forum (WEF) di Davos kali ini berlangsung dengan latar belakang perang di Gaza dan Ukraina.,detikNews,1
"detikPropertiSenin, 15 Jan 2024 17:00 WIB",Upper West Hadirkan Small Office Home Office Pertama di BSD City,Permintaan properti bertipe Small Office Home Office (SOHO) makin meningkat dalam dua tahun terakhir pascapandemi COVID-19 khususnya di area perkotaan,detikProperti,1
"detikFinanceSenin, 15 Jan 2024 16:22 WIB","Menteri ESDM Ungkap Realisasi Investasi 2023 Capai Rp 469 T, Naik 11%","Arifin menilai, secara keseluruhan tren investasi pada 2023 terbilang cukup baik. Angka tersebut meningkat 11% dibandingkan dengan realisasi 2022.",detikFinance,1
"detikNewsSenin, 15 Jan 2024 13:43 WIB","Salurkan Bantuan Pangan Pemerintah di NTT, Airlangga Tepis Anggapan Politis","Airlangga membagikan bantuan pangan pemerintah untuk masyarakat di Manggarai Barat, NTT. Airlangga menepis anggapan kalau kegiatan penyaluran itu tersebut.",detikNews,1
"detikFinanceSenin, 15 Jan 2024 13:31 WIB","Harta Lima Crazy Rich Dunia Makin Banyak, Jadi Rp 13.469 Triliun!",Kekayaan lima orang terkaya di dunia meningkat lebih dari dua kali lipat menjadi US$ 869 miliar atau sekitar Rp 13.469 triliun,detikFinance,1
"detikBaliSenin, 15 Jan 2024 13:04 WIB","Jokowi Perpanjang Bantuan Beras dan BLT Jelang Pemilu, Airlangga Bantah Politis",Presiden Jokowi memperpanjang panyaluran BLT El Nino dan bantuan pangan BCP. Keputusan itu diambil sebulan menjelang Pemilu 2024.,detikBali,1
"detikSumutSenin, 15 Jan 2024 13:00 WIB",Pipa Gas yang Bocor-Meledak di Medan Diduga Dirusak Maling,Pipa PGN di bekas RM Famili di Jalan SM Raja Medan bocor dan meledak. Pipa tersebut bocor karena dirusak oleh maling yang menjadi korban ledakan itu.,detikSumut,1
"detikFinanceSenin, 15 Jan 2024 12:57 WIB","Apple Tutup Kantor Cabang, Karyawan Ditawarkan Pindah atau Kena PHK",Para pekerja ini diberi waktu hingga akhir Februari untuk mengambil keputusan terkait dengan tawaran pemindahan tersebut. PHK akan terjadi pada akhir April.,detikFinance,1
"detikBaliSenin, 15 Jan 2024 09:41 WIB","Pemkab Karangasem Targetkan PHR Capai Rp 68 Miliar, Naik 15% dari 2023",Pemkab Karangasem menargetkan PAD sebesar Rp 68 miliar dari pajak hotel dan restoran pada 2024. Target itu lebih besar dibandingkan tahun lalu.,detikBali,1
"detikBaliSenin, 15 Jan 2024 07:56 WIB","Penyaluran Bansos Jelang Pemilu 2024 Dianggap Politis, Ini Jawaban Airlangga",Ketua Umum Golkar angkat bicara perihal kontroversi penyaluran bansos oleh pemerintah menjelang Pemilu 2024.,detikBali,1
"detikTravelSenin, 15 Jan 2024 07:40 WIB","Pajak Pariwisata Jadi 40 Persen, Hipmi Bali: Harusnya Diringankan Habis Pandemi",Himpunan Pengusaha Muda Indonesia (Hipmi) Bali heran dengan kenaikan pajak pariwisata. Sektor itu belum pulih sepenuhnya karena terdampak pandemi COVID-19.,detikTravel,1
"detikJabarSenin, 15 Jan 2024 05:30 WIB",Ilmuwan Teliti Vaksin Nipah untuk Cegah Fatalitas 75%,Vaksin virus nipah saat ini tengah dikembangkan ilmuwan dari Oxford. Virus Nipah dikenal mematikan dan sebagian besar ditemukan di Asia Selatan.,detikJabar,1
"detikFinanceMinggu, 14 Jan 2024 21:30 WIB","Badai PHK Melanda Google-Discord, AI Jadi Biang Keroknya?",Sederet perusahaan teknologi mengawali tahun baru 2024 dengan pengumuman PHK besar-besaran.,detikFinance,1
"detikBaliMinggu, 14 Jan 2024 20:46 WIB",Wisata Bukit Porong di Labuan Bajo Makin Diminati Wisatawan,"Desa Wisata Coal kian diminati wisatawan. Bukit Porong, yang mulai dikembangkan menjadi spot wisata kini sudah dikunjungi 1.450 wisatawan sepanjang 2023.",detikBali,1
"WolipopMinggu, 14 Jan 2024 20:01 WIB","Most Pop: Kisah Viral Wanita Menikahi Kakak Ipar, Bak Kisah Sinetron",Kisah wanita yang menikah dengan kakak iparnya sendiri menarik perhatian banyak pembaca Wolipop dalam sepekan ini. Bagaimana ceritanya?,Wolipop,1
"detikJatimMinggu, 14 Jan 2024 15:39 WIB","Geber BBB, Menparekraf Target Kunjungan Wisata Banyuwangi Naik 20% di 2024","Banyuwangi Bali Barat (BBB) diharap mampu meningkatkan kunjungan wisatawan ke Banyuwangi. Targetnya, kunjungan wisatawan naik hingga 20 persen.",detikJatim,1
"detikBaliMinggu, 14 Jan 2024 15:28 WIB",Serbuan Lalat di Kintamani hingga Ketua Pecalang Bunuh Diri Bareng Istri,"Sejumlah peristiwa populer menarik perhatian pembaca detikBali selama sepekan terakhir. Salah satunya, viral kawasan Kintamani, Bangli, diserbu oleh lalat.",detikBali,1
"detikTravelMinggu, 14 Jan 2024 14:05 WIB","Terpopuler: Kintamani Diteror Ribuan Lalat, Bikin Merinding!","Kintamani, daerah tujuan wisata di Bali diteror ribuan kawanan lalat. Menparekraf Sandiaga Uno meminta Pemprov Bali untuk segera menindaklanjuti.",detikTravel,1
"detikJabarMinggu, 14 Jan 2024 01:30 WIB","Biaya Hidup Terus Naik, Banyak Warga Inggris Terjerat Utang","Biaya hidup di Inggris naik. Kondisi tersebut membuat warga kesulitan untuk memenuhi kebutuhan hidup. Imbasnya, warga Inggris tak sedikit yang terlilit utang.",detikJabar,1
"WolipopSabtu, 13 Jan 2024 21:15 WIB",Vendor Ungkap Minat Pengantin Gelar Pesta Pernikahan Turun Sejak Pandemi,Vendor pernikahan ungkap pandemi Covid-19 berdampak terhadap gelaran pesta pernikahan. Penyebaran virus Corona bikin para calon pengantin enggan.,Wolipop,1
"detikJatimSabtu, 13 Jan 2024 16:53 WIB","Profil Suliyana, dari Karier Nyanyi hingga Bisnis yang Digeluti","Suliyana merupakan seorang penyanyi asal Banyuwangi. Berikut ini profil dan perjalanan karier menyanyi, hingga sederet bisnis yang digeluti Suliyana.",detikJatim,1
"detikFinanceSabtu, 13 Jan 2024 16:00 WIB",Tesla dan Volvo Setop Produksi di Eropa Gara-gara Konflik Laut Merah,Tesla dan Volvo mengumumkan menghentikan sementara produksi mobil di Eropa karena kekurangan komponen.,detikFinance,1
"detikJabarSabtu, 13 Jan 2024 14:30 WIB",Permintaan Maaf Kyle Walker Usai Skandal Perselingkuhan Terbongkar,"Bek Manchester City Kyle Walker diguncang skandal perselingkuhan. Walker pun meminta maaf ke istrinya, Annie Kilner usai skandal perselingkuhannya terbongrkar.",detikJabar,1
"detikFoodSabtu, 13 Jan 2024 13:00 WIB","5 Mantan Chef Resto Michelin Alih Profesi, Sukses Buka Usaha Sendiri",Menjadi seorang chef di restoran berbintang Michelin ternyata dirasa kurang menantang bagi orang-orang ini. Sederet mantan chef Michelin nekat alih profesi.,detikFood,1
"detikEduSabtu, 13 Jan 2024 13:00 WIB",PMB Unpad 2024: Wakil Rektor Tegaskan UKT Tidak Naik,"Menyambut mahasiswa baru angkatan 2024/2025, Wakil Rektor Unpad tegaskan UKT tidak akan dinaikkan.",detikEdu,1
"detikBaliSabtu, 13 Jan 2024 10:54 WIB","Tarif Retribusi Sampah di Tabanan Naik, Ini Rinciannya",Tarif retribusi pelayanan sampah di Kabupaten Tabanan mengalami kenaikan pada awal tahun 2024. Kenaikan retribusi ini baru terjadi setelah 13 tahun lamanya.,detikBali,1
"detikSumutSabtu, 13 Jan 2024 10:31 WIB",Nestapa Medan Zoo: Manusia hingga Satwa Terancam Akibat Finansial,"Kondisi salah satu unit usaha PUD Pembangunan Kota Medan, Medan Zoo sangat mengiris hati. Pekerja hingga satwa di Medan Zoo terancam akibat krisis finansial.",detikSumut,1
"SepakbolaSabtu, 13 Jan 2024 06:30 WIB","Skandal Perselingkuhan Terbongkar, Kyle Walker Minta Maaf ke Istri","Skandal perselingkuhan Kyle Walker terbongkar. Bek Manchester City itu meminta maaf kepada istrinya, Annie Kilner.",Sepakbola,1
"detikBaliJumat, 12 Jan 2024 22:30 WIB","Yamaha Rilis Motor Terbaru LEXi LX 155, Intip Spesifikasinya","PT Yamaha Indonesia Motor Manufacturing (YIMM) merilis produk terbaru mereka, Yamaha LEXi LX 155. Intip spesifikasinya.",detikBali,1
"detikSumutJumat, 12 Jan 2024 22:00 WIB",PUD Pembangunan Bantah Pegawai Medan Zoo Tak Gajian 4 Bulan,Pjs Dirut UD Pembangunan Medan Bambang Hendarto membantah pegawai Medan Zoo tak digaji selama 4 bulan. Menurutnya gaji karyawan tak penuh dan dicicil.,detikSumut,1
